"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.760380489129645","37.619634737122581","2299e51f-8708-4611-b459-92d3411dfee6","241","20731732","БАР 1 ГЛОБУС ГУРМЭ","да","Глобус Гурмэ","Центральный административный округ","Тверской район","улица Петровка, дом 2, строение 1","(495) 518-96-60","22","нет","37.6196347371225810","55.7603804891296450"
"55.7807356624477","37.6070867706374","a01be30e-11c9-4dac-8119-201ec6cc96ba","242","20731734","БАР 1","нет","null","Центральный административный округ","Тверской район","Селезнёвская улица, дом 15, строение 1","(499) 978-75-21","36","нет","37.6070867706374000","55.7807356624477000"
"55.761236624511547","37.606972677780405","fbbf6125-d54e-4a41-909f-f7bde022818f","243","20731735","КОМБИНАТ ПИТАНИЯ ФИН.ХОЗ.УПР.МЭРИИ МОСКВЫ","нет","null","Центральный административный округ","Тверской район","Леонтьевский переулок, дом 22","(495) 629-64-39","40","нет","37.6069726777804050","55.7612366245115470"
"55.7629758688738","37.6166175079863","00bef977-838c-41f5-9201-e497c43d0a3f","244","20731737","КОНСЬЕРЖ-БАР","нет","null","Центральный административный округ","Тверской район","улица Петровка, дом 11","(495) 937-10-00","20","нет","37.6166175079862980","55.7629758688738020"
"55.7629084948154","37.6173660862108","7e7e9575-8b56-4bf6-8bec-cd1ed03b9aa5","245","20731738","ЛОББИ-БАР","нет","null","Центральный административный округ","Тверской район","улица Петровка, дом 11","(495) 937-10-00","60","нет","37.6173660862108000","55.7629084948154000"
"55.77296676813684","37.612084451055232","929341ae-6710-4848-8c86-3ebbf4fa454a","246","20731739","СПЛИТ","нет","null","Центральный административный округ","Тверской район","Садовая-Каретная улица, дом 24/7","(499) 266-61-19","6","нет","37.6120844510552320","55.7729667681368400"
"55.7625279302635","37.614721065029805","e432292c-a768-4d1e-9625-abdad509cd36","247","20731740","ФИРМА АКВАРЕЛЬ","нет","null","Центральный административный округ","Тверской район","Столешников переулок, дом 12, строение 3","(495) 502-94-30","24","нет","37.6147210650298050","55.7625279302635020"
"55.778623","37.589428","788dc516-987a-4bb2-8d47-0de47ebd7e50","248","20731741","ЛЕ СПА","нет","null","Центральный административный округ","Тверской район","Лесная улица, дом 10-16","(499) 978-74-23","12","нет","37.5894280000000000","55.7786230000000000"
"55.772936533386115","37.602981801232907","50cbd438-8253-4c51-a760-c5386106568e","249","20731742","БАР","нет","null","Центральный административный округ","Тверской район","Долгоруковская улица, дом 5","(499) 973-34-52","32","нет","37.6029818012329070","55.7729365333861150"
"55.781091901384244","37.5998426934397","6bf4d6e2-cea4-4460-840c-408630499be4","250","20731743","ЭКСПЕРТ","нет","null","Центральный административный округ","Тверской район","Новослободская улица, дом 14/19, строение 1","(499) 973-18-86","20","нет","37.5998426934396970","55.7810919013842440"
"55.767822162244229","37.607005344576883","c7182df4-86aa-4d0f-94d8-3bf0da3cb559","251","20731744","БАР ХОЛДИНГ","нет","null","Центральный административный округ","Тверской район","улица Малая Дмитровка, дом 6, строение 1","(495) 933-71-10","7","нет","37.6070053445768830","55.7678221622442290"
"55.7720853173695","37.594780390186614","8d12c388-2a46-49a3-8637-64f532fcbaa9","252","20731746","СПОРТ-ТАЙМ 2000","нет","null","Центральный административный округ","Тверской район","2-я Тверская-Ямская улица, дом 20-22, строение 2","(495) 237-22-90","12","нет","37.5947803901866140","55.7720853173695020"
"55.7656242282601","37.6165870467559","3d88a506-f932-4dc8-addf-c3456fb051be","253","20731748","БАР","нет","null","Центральный административный округ","Тверской район","улица Петровка, дом 26, строение 2","(495) 925-45-43","50","нет","37.6165870467559000","55.7656242282601000"
"55.767822162244229","37.607005344576883","f82d8317-92c1-4f30-84e2-1cad8637b988","254","20731749","БАР 5","нет","null","Центральный административный округ","Тверской район","улица Малая Дмитровка, дом 6, строение 1","(495) 105-57-69","4","нет","37.6070053445768830","55.7678221622442290"
"55.767822162244229","37.607005344576883","fd325e30-8e98-497a-9a81-255570cd52f6","255","20731750","БАР 4","нет","null","Центральный административный округ","Тверской район","улица Малая Дмитровка, дом 6, строение 1","(499) 268-25-75","8","нет","37.6070053445768830","55.7678221622442290"
"55.770541543072","37.6203529084847","4268aa84-352f-4795-8a30-964365133432","256","20731751","БАРЫ 12345","нет","null","Центральный административный округ","Тверской район","Цветной бульвар, дом 13","(495) 628-89-41","90","нет","37.6203529084847000","55.7705415430720000"
"55.77586913838465","37.586770502744059","b772c83d-9f75-4048-a16d-a0b9c0b04dd2","257","20731752","ЛОББИ-БАР","нет","null","Центральный административный округ","Тверской район","1-я Тверская-Ямская улица, дом 34","(495) 285-30-00","30","нет","37.5867705027440590","55.7758691383846500"
"55.782246128193258","37.6004818792849","0451fe5c-88e7-409b-8376-906e73100e7e","258","20731753","ЭФИ","нет","null","Центральный административный округ","Тверской район","Сущёвская улица, дом 21","(495) 787-63-33","4","нет","37.6004818792848990","55.7822461281932580"
"55.768666469039928","37.599544491465046","b2983ac0-9e51-4dc7-9904-c4cc09ff1793","259","20731755","КОНСЬЕРЖ-БАР","нет","null","Центральный административный округ","Тверской район","Тверская улица, дом 26/1","(495) 937-00-00","30","нет","37.5995444914650460","55.7686664690399280"
"55.7682794155296","37.5994702792727","a68bf36b-e55b-4507-b184-f2a879651e7d","260","20731756","БАР","нет","null","Центральный административный округ","Тверской район","Тверская улица, дом 26/1","(495) 937-00-00","180","нет","37.5994702792727000","55.7682794155296000"
"55.7683166539932","37.5995532365571","63365f0c-310a-483f-9fae-416e3bc43e01","261","20731757","ЛОББИ-БАР","нет","null","Центральный административный округ","Тверской район","Тверская улица, дом 26/1","(495) 937-00-00","90","нет","37.5995532365571000","55.7683166539932000"
"55.7682908843061","37.5995167350053","0aa3b55d-8cf4-4d67-ac2c-3e096eb5bd93","262","20731759","ДЖУС-БАР","нет","null","Центральный административный округ","Тверской район","Тверская улица, дом 26/1","(495) 937-00-00","90","нет","37.5995167350053000","55.7682908843061000"
"55.7453295262057","37.5802684680301","4b80df53-c20c-4926-a14f-6f1d3b3f9705","263","20731760","ДАЙМОНД","нет","null","Центральный административный округ","район Хамовники","Смоленская улица, дом 5","(495) 725-01-00","52","нет","37.5802684680301000","55.7453295262057000"
"55.736748908474155","37.575815628979093","57cb6b2a-4775-4256-9bda-a6f541a4d1cf","264","20731761","КАФЕ-БАР","нет","null","Центральный административный округ","район Хамовники","улица Плющиха, дом 57","(499) 245-08-59","10","нет","37.5758156289790930","55.7367489084741550"
"55.715634329360782","37.555443652929561","6ce00f5c-5229-4b93-a3ec-5276ef302637","265","20731763","ПРЕСС-БАР","нет","null","Центральный административный округ","район Хамовники","улица Лужники, дом 24, строение 1","(499) 201-02-82","30","нет","37.5554436529295610","55.7156343293607820"
"55.7453641731216","37.5802944522578","17419291-86a6-4dfc-aea9-42b196b1b1ab","266","20731764","ВИВАЛЬДИ","нет","null","Центральный административный округ","район Хамовники","Смоленская улица, дом 5","(499) 252-56-01","50","нет","37.5802944522578000","55.7453641731216000"
"55.7333126810702","37.5648590397257","f8f23e5b-43c1-4c72-a027-b23113c23c32","267","20731765","ВЕРОДАН","нет","null","Центральный административный округ","район Хамовники","Большой Саввинский переулок, дом 12, строение 3","(499) 246-09-11","35","нет","37.5648590397257000","55.7333126810702000"
"55.7397697808677","37.5960263238974","5f11a1ea-21c8-4d81-bc20-ff827f83174b","268","20731766","БАР В ГОСТИНИЦЕ «ТИФЛИСЪ»","нет","null","Центральный административный округ","район Хамовники","улица Остоженка, дом 32, строение 1","(495) 695-10-56","20","нет","37.5960263238974000","55.7397697808677000"
"55.73091404377535","37.59318485761937","9470cce0-41f4-4ab7-b159-566789f26844","269","20731767","КАФЕ БАР-КАРАОКЕ","нет","null","Центральный административный округ","район Хамовники","Фрунзенская набережная, дом 14","(495) 505-24-20","25","нет","37.5931848576193700","55.7309140437753500"
"55.7308539806887","37.5808342920361","c0258b5c-5c2f-405d-abce-20fc4aac3bad","270","20731768","БАР В САЛОНЕ «МИЛЛЬ ФЛЕР»","нет","null","Центральный административный округ","район Хамовники","Оболенский переулок, дом 9, корпус 8","(499) 708-30-84","9","нет","37.5808342920361000","55.7308539806887000"
"55.7255041272064","37.5789406524716","e610db51-ca57-4be2-b18d-f590a0998db2","271","20731769","La SPEZIA","нет","null","Центральный административный округ","район Хамовники","Комсомольский проспект, дом 30","(499) 246-02-06","50","нет","37.5789406524716000","55.7255041272064000"
"55.7437860579185","37.5874647117225","72b0336a-1053-4aa6-85e2-75545ff15e6a","272","20731770","БАР В ФИТНЕС КЛУБЕ","нет","null","Центральный административный округ","район Хамовники","Глазовский переулок, дом 5","(499) 795-13-18","4","нет","37.5874647117225000","55.7437860579185000"
"55.7423909769561","37.6056500898431","e16b55fd-6c71-471a-843c-f3a8a58bd24a","273","20731772","БАР В ФИТНЕС КЛУБЕ","нет","null","Центральный административный округ","район Хамовники","Комсомольский проспект, дом 32","(495) 105-89-39","12","нет","37.6056500898431000","55.7423909769561000"
"55.7399992935488","37.5978502260274","ddf03270-990b-42bd-b845-f73cf45f55a2","274","20731773","БАРЫ В ФИТНЕС КЛУБЕ «ДОКТОР ЛОДЕР»","нет","null","Центральный административный округ","район Хамовники","улица Остоженка, дом 25","(495) 637-40-76","8","нет","37.5978502260274000","55.7399992935488000"
"55.755791329324758","37.614625717781195","fcab0851-831b-4544-b4b6-0c148de012e9","275","20731774","АНКЕР ИНВЕСТ","нет","null","Центральный административный округ","Тверской район","Манежная площадь, дом 1, строение 2","(495) 737-82-45","12","нет","37.6146257177811950","55.7557913293247580"
"55.88032362454372","37.547374567282212","f1d277b4-45df-462f-85fa-0f493f232f0f","276","20731776","ГУДВИЛЛ (закрыто 2014)","нет","null","Северный административный округ","район Восточное Дегунино","Дмитровское шоссе, дом 98, строение 1","(499) 901-25-14","2","нет","37.5473745672822120","55.8803236245437200"
"55.8588771343784","37.467065714461","188cc938-b22c-494e-ae5b-3a5a473eaf90","277","20731777","БАР В ГОСТИНИЦЕ ООО ИЗДАТЕЛЬСКИЙ ДОМ «КРОН-ПРЕСС»","нет","null","Северный административный округ","район Левобережный","Ленинградское шоссе, дом 61, строение 4","(495) 626-92-96","1","нет","37.4670657144610000","55.8588771343784000"
"55.767270640593985","37.523902838361792","e5560e9d-52ef-484a-97f6-84c9d027ec12","278","20731778","СП «РОЛЬФ»","нет","null","Северный административный округ","Хорошёвский район","2-й Магистральный тупик, дом 5А","(495) 940-19-44","25","нет","37.5239028383617920","55.7672706405939850"
"55.792651193794768","37.519444290469067","0c279b6d-0091-4f96-85d5-2246ef7ebf2a","279","20731779","КРИСТЕЛЬ","нет","null","Северный административный округ","Хорошёвский район","3-я Песчаная улица, дом 2, строение 2","(495) 157-63-78","24","нет","37.5194442904690670","55.7926511937947680"
"55.810412755635433","37.656140904755567","55864394-3408-4f85-90e1-98f632fa9109","280","20731781","БАР ПРИ ОЗДОРОВИТЕЛЬНОМ ЦЕНТРЕ","нет","null","Северо-Восточный административный округ","Алексеевский район","улица Павла Корчагина, дом 2","(495) 216-82-46","12","нет","37.6561409047555670","55.8104127556354330"
"55.813687615801165","37.655886534878391","8166c82d-94d7-463f-a405-3cb287e13a31","281","20731782","ФУДСЕРВИС","нет","null","Северо-Восточный административный округ","Алексеевский район","улица Павла Корчагина, дом 3, строение 2","(495) 742-64-00","18","нет","37.6558865348783910","55.8136876158011650"
"55.822531252749862","37.647072856311581","09a5b22b-66b3-44d3-858e-6d67ec5faf1a","282","20731783","БАР «ГАГАРИН»","нет","null","Северо-Восточный административный округ","Алексеевский район","проспект Мира, дом 150","(495) 234-10-00","150","нет","37.6470728563115810","55.8225312527498620"
"55.8163070117095","37.7845015798889","6e0b8f85-400a-430b-a568-8a10b918711c","283","20731787","ГУДВИЛЛ","нет","null","Восточный административный округ","район Гольяново","Иркутская улица, дом 5/6, строение 1","(495) 891-69-09","24","нет","37.7845015798889000","55.8163070117095000"
"55.806869817698235","37.801297998235754","92b816c0-c3fd-48ab-85aa-35706e0b1637","284","20731790","Бар «ЭПИЦЕНТР»","нет","null","Восточный административный округ","район Северное Измайлово","улица Константина Федина, дом 11","(495) 461-58-76","50","нет","37.8012979982357540","55.8068698176982350"
"55.7746884963593","37.7246543394157","78b8f796-36df-4378-9b3c-abcecfa1429f","285","20731791","Кальян-БАР","нет","null","Восточный административный округ","район Соколиная Гора","проспект Будённого, дом 17","(499) 369-06-78","40","нет","37.7246543394157000","55.7746884963593000"
"55.7809788714341","37.7135714517665","4a99e878-440a-4189-b9cf-a94564e5277e","286","20731792","БАР","нет","null","Восточный административный округ","район Соколиная Гора","Большая Семёновская улица, дом 42, строение 2","(495) 234-58-80","32","нет","37.7135714517665000","55.7809788714341000"
"55.707736924034705","37.625314337809016","6367323f-04bc-416b-beff-d3ffdc3992d3","287","20731797","ООО «АВАНГАРД-Т»","нет","null","Южный административный округ","Даниловский район","Гамсоновский переулок, дом 2, строение 1","(495) 264-67-01","67","нет","37.6253143378090160","55.7077369240347050"
"55.702809875690235","37.651698662624192","7d53a8a8-f049-43a6-8b92-6a0313d81b85","288","20731799","БАР В ФИЗК.-ОЗДОР.КОМПЛЕКСЕ","нет","null","Южный административный округ","Даниловский район","Автозаводская улица, дом 21","(495) 674-61-19","8","нет","37.6516986626241920","55.7028098756902350"
"55.708369808670433","37.625445834101448","78eb3bc7-b880-437e-9a03-7491fc6e1187","289","20731801","Детское кафе","нет","null","Южный административный округ","Даниловский район","Холодильный переулок, дом 3","(495) 952-27-40","125","нет","37.6254458341014480","55.7083698086704330"
"55.708858262952177","37.642077544864478","7d30c0e3-c6ad-45e3-b68f-0fcf9951a90f","290","20731802","ДАНИЛОВСКАЯ ЗАСТАВА","нет","null","Южный административный округ","Даниловский район","Даниловская набережная, дом 4А","(495) 235-20-91","25","нет","37.6420775448644780","55.7088582629521770"
"55.6560527270063","37.5412556158135","f5530649-c016-4a8f-872d-703eb1e7db1e","291","20731806","ГАММА ЛАЙТ","нет","null","Юго-Западный административный округ","район Черёмушки","Профсоюзная улица, дом 61А","(495) 727-27-43","50","нет","37.5412556158135000","55.6560527270063000"
"55.663495469035176","37.549755761178034","33f572b1-757b-4f9e-84e6-7c48314e62ed","292","20731807","НИРА","нет","null","Юго-Западный административный округ","район Черёмушки","улица Намёткина, дом 6, корпус 1","(499) 775-18-19","20","нет","37.5497557611780340","55.6634954690351760"
"55.996731","37.216067","d60409e2-5a6a-4be9-a74b-338d04a5fc6a","293","20731813","Пивной клуб «Амбар»","нет","null","Зеленоградский административный округ","район Савёлки","город Зеленоград, корпус 317А, строение 1","(499) 735-65-50","50","нет","37.2160670000000020","55.9967309999999970"
"55.773351091343","37.621922846496","fa089bd4-8f2b-4dce-bd3c-5d0547b30419","294","20731814","СПБ","да","СПБ","Центральный административный округ","Мещанский район","Садовая-Сухаревская улица, дом 2/34, строение 1","(915) 421-38-61","250","нет","37.6219228464960000","55.7733510913430000"
"55.822531252749862","37.647072856311581","0809cbb7-e626-4010-aa7f-0aaab1649682","295","20731817","Бар «ПАБ»","нет","null","Северо-Восточный административный округ","Алексеевский район","проспект Мира, дом 150","(495) 234-63-80","50","нет","37.6470728563115810","55.8225312527498620"
"55.792826024720782","37.59329778192599","8f537b1d-5aaa-478f-b84f-f46db5134835","296","20731820","ЗОЛОТАЯ ВОБЛА","да","Золотая вобла","Северо-Восточный административный округ","район Марьина Роща","улица Сущёвский Вал, дом 9, строение 1","(495) 788-41-02","120","нет","37.5932977819259900","55.7928260247207820"
"55.7453501802951","37.7765819059438","759395e6-e3ca-4b10-b837-f6214e374d4b","297","20731824","«ШПИЛЬ»","нет","null","Восточный административный округ","район Перово","Перовская улица, дом 32, строение 1","(926) 503-87-10","48","нет","37.7765819059438000","55.7453501802951000"
"55.7835822913626","37.7192468727197","181a8f13-6c2f-4f7b-88a8-be81ff0853c6","298","20731825","Burger King","да","Burger King","Восточный административный округ","район Соколиная Гора","улица Измайловский Вал, дом 2","(967) 021-32-04","49","нет","37.7192468727197000","55.7835822913626000"
"55.677671421590283","37.654334171123423","646c52fc-5c34-43b1-9609-12e82e194427","299","20731828","Пивной трактир «Охота»","нет","null","Южный административный округ","район Нагатино-Садовники","Нагатинская улица, дом 22, корпус 1","(499) 725-59-12","30","нет","37.6543341711234230","55.6776714215902830"
"55.64560898848039","37.517891926714093","356c7037-ed51-47c8-9962-77c92416515d","300","20731830","РЕВА","нет","null","Юго-Западный административный округ","район Коньково","улица Миклухо-Маклая, дом 18, корпус 1","(905) 526-54-20","45","нет","37.5178919267140930","55.6456089884803900"
"55.762592932213863","37.634429037312614","641b7121-2041-4bcf-bee4-6006b74d0ea1","301","20731832","Ирландский паб «Моллиc»","нет","null","Центральный административный округ","Красносельский район","Мясницкая улица, дом 13, строение 3","(495) 624-46-96","120","нет","37.6344290373126140","55.7625929322138630"
"55.6596600147077","37.7534719930721","fefa6c0c-4f77-47ab-a26d-50434d35aa34","302","20731835","Бар «Кружка»","нет","null","Юго-Восточный административный округ","район Марьино","Братиславская улица, дом 12","(499) 722-28-50","65","нет","37.7534719930721000","55.6596600147077000"
"55.6512592263001","37.7446135610709","de84946a-1910-4e3d-ab0c-bd2289a5afc5","303","20731836","Бар «Кружка»","нет","null","Юго-Восточный административный округ","район Марьино","Люблинская улица, дом 163/1","(495) 261-47-41","65","нет","37.7446135610709000","55.6512592263001000"
"55.659635731416","37.7478370273964","c5a519f2-2d93-4e82-a9fa-fd5a404fffd5","304","20731837","Кафе-бар «Девятка»","нет","null","Юго-Восточный административный округ","район Марьино","улица Перерва, дом 43","(495) 787-26-42","24","нет","37.7478370273964000","55.6596357314160000"
"55.753230053495031","37.5994781076705","04a17165-f89b-46cd-b5da-a5411c596c1c","305","20731840","СПБ сеть пивных баров","да","СПБ","Центральный административный округ","район Арбат","улица Новый Арбат, дом 2","(967) 059-13-02","320","нет","37.5994781076705000","55.7532300534950310"
"55.8486755798058","37.5191864000344","ebc7a95f-2219-4a48-9f98-e3bc2e371b5b","306","20731841","пивной бар","нет","null","Северный административный округ","Головинский район","3-й Лихачёвский переулок, дом 9, корпус 1","(926) 394-92-49","28","нет","37.5191864000344000","55.8486755798058000"
"55.7816998615553","37.7090116964409","2ec423e9-db8e-432b-bc62-4f901feb8ac4","307","20731843","Бар «Пивной град»","нет","null","Восточный административный округ","район Соколиная Гора","Большая Семёновская улица, дом 32, строение 3","(965) 324-75-10","200","нет","37.7090116964409000","55.7816998615553000"
"55.7693501446096","37.6162143439575","d3f2af3a-fc9e-4800-9b0e-69e31d2f4861","308","20731846","ПИВНОЙ БАР ЭЛЕФАНТ","нет","null","Центральный административный округ","Тверской район","2-й Колобовский переулок, дом 12","(495) 694-54-92","55","нет","37.6162143439575000","55.7693501446096000"
"55.7097020170102","37.627684421677607","08caf829-eab1-4a8a-9657-4e3fd2f0dd35","309","20731847","ГОСТИНИЦА «ДАНИЛОВСКАЯ» БАР","нет","null","Южный административный округ","Даниловский район","Большой Староданиловский переулок, дом 5","(495) 954-06-81","20","нет","37.6276844216776070","55.7097020170102010"
"55.496991701892668","37.533212101526331","ada6118d-b1c6-4f07-b7ba-286e60b981cf","310","20731848","МЭРИ","нет","null","Южный административный округ","Даниловский район","Восточная улица, дом 9","(495) 675-14-68","15","нет","37.5332121015263310","55.4969917018926680"
"55.796236029247588","37.618594540095529","e2a6cf2f-824b-4ffa-a573-7b0d59ba1ecc","311","20732093","ЭДАРТ","нет","null","Северо-Восточный административный округ","район Марьина Роща","Шереметьевская улица, дом 6, корпус 1","(495) 689-79-85","92","нет","37.6185945400955290","55.7962360292475880"
"55.8075411089047","37.5704219566406","90a34ccf-80ee-49f8-9f2a-8a987081becf","312","20732312","ПРОФИНВЕСТ","нет","null","Северный административный округ","Тимирязевский район","Тимирязевская улица, дом 1","(495) 786-87-60","4","нет","37.5704219566406000","55.8075411089047000"
"55.841890502834694","37.579572089479413","94e575d0-2b94-49e2-ab0d-ba6f9ba65538","313","20732466","ЭТАЛОН-ЦЕНТР","нет","null","Северо-Восточный административный округ","район Марфино","Гостиничная улица, дом 1","(495) 482-10-22","30","нет","37.5795720894794130","55.8418905028346940"
"55.843665951514538","37.582437592124428","89d0d155-953c-4d58-b3ca-496638dcc0ab","314","20732532","ЭТАЛОН-ЦЕНТР","нет","null","Северо-Восточный административный округ","район Марфино","Гостиничная улица, дом 4А","(495) 788-72-52","25","нет","37.5824375921244280","55.8436659515145380"
"55.8210740306885","37.6046887133495","ed211ded-5cee-4579-9734-9666f195e36e","315","20732538","БАР «НА 1-М ЭТАЖЕ ФГУП ТТЦ «ОСТАНКИНО»»","нет","null","Северо-Восточный административный округ","Останкинский район","улица Академика Королёва, дом 19","(495) 617-50-33","15","нет","37.6046887133495000","55.8210740306885000"
"55.7879619593136","37.680419348341","e5305da0-0fbc-4751-afa9-417d89afdf36","316","20732549","УК ОТЕЛЬ МЕНЕДЖМЕНТ","нет","null","Восточный административный округ","район Сокольники","Русаковская улица, дом 24","(495) 786-73-73","80","нет","37.6804193483410000","55.7879619593136000"
"55.7609939913909","37.6323327051249","a066f014-b758-4330-825b-d0db64fc148d","317","20732936","Бар Аперетиво","нет","null","Центральный административный округ","Басманный район","Мясницкая улица, дом 16","нет телефона","30","нет","37.6323327051249000","55.7609939913909000"
"55.6438181574687","37.5804373251029","213a4b11-8d4f-4824-a4fa-819ac7a05ac8","318","20732959","Бар «БИЛЬЯРД- КСК БИТЦА»","нет","null","Южный административный округ","район Чертаново Северное","Балаклавский проспект, дом 33","(495) 318-19-55","24","нет","37.5804373251029000","55.6438181574687000"
"55.886660139000014","37.659445372999983","36273931-8443-4521-906d-8bd221e67579","319","20733100","БАР","нет","null","Северо-Восточный административный округ","район Северное Медведково","Широкая улица, дом 12","(499) 479-58-56","80","нет","37.6594453729999830","55.8866601390000140"
"55.409848351644435","37.009574685047177","fa095de9-926c-4d51-8499-c5491c329985","320","20733101","БАР","нет","null","Северо-Восточный административный округ","район Северное Медведково","Широкая улица, дом 12","(499) 479-58-56","12","нет","37.0095746850471770","55.4098483516444350"
"55.629576672083","37.6167669030004","cae5d646-dd81-4d6d-bba1-f625dc9962b8","321","20733115","ВОРД КЛАСС","нет","null","Южный административный округ","район Чертаново Северное","Варшавское шоссе, дом 122А","(495) 232-50-50","28","нет","37.6167669030004000","55.6295766720830000"
"55.787917685232","37.5795038913879","1a0c2049-d6cc-4c2c-87a3-8c220c889f4d","322","20733128","ФИТНЕС БАР ХОЛДИНГ","нет","null","Северный административный округ","район Беговой","улица Правды, дом 21, строение 2","(495) 933-71-10","15","нет","37.5795038913879000","55.7879176852320000"
"55.742125241593","37.6553460584703","6c085082-f5f1-4369-ab22-b2ffb90c3827","323","20733181","Бар «Варка»","нет","null","Центральный административный округ","Таганский район","улица Александра Солженицына, дом 1/5","(495) 979-51-17","40","нет","37.6553460584703000","55.7421252415930000"
"55.7908634186551","37.6801189409318","d9c444e8-6364-4aa6-b6b7-76a78b74169a","324","20733231","Экка","нет","null","Восточный административный округ","район Сокольники","Сокольническая площадь, дом 9","(925) 010-11-96","6","нет","37.6801189409318000","55.7908634186551000"
"55.6339971158863","37.6134469122716","2a8d2334-2701-4341-9e22-279730183796","325","20733314","Буллс бар","нет","null","Южный административный округ","район Чертаново Северное","Сумской проезд, дом 2Б","(495) 316-78-98","32","нет","37.6134469122716000","55.6339971158863000"
"55.8158550881212","37.3939822114572","d8c4edb2-0e57-46fa-b635-d7a38be58134","326","20733332","Зодиак","нет","null","Северо-Западный административный округ","район Строгино","Неманский проезд, дом 1","(926) 576-99-91","48","нет","37.3939822114572000","55.8158550881212000"
"55.7624970618866","37.657577656371","c84a52dd-5d45-4e0d-a18d-fa136eda36cc","327","20733433","Сижу курю","нет","null","Центральный административный округ","Басманный район","улица Земляной Вал, дом 7","(495) 916-24-44","40","нет","37.6575776563710000","55.7624970618866000"
"55.729078788879271","37.630874712979349","53270820-7e7c-471a-ab7e-c030781ab76f","328","20733447","Дорогая я перезвоню","да","Дорогая я перезвоню","Центральный административный округ","район Замоскворечье","Большой Строченовский переулок, дом 7","(495) 710-88-05","90","нет","37.6308747129793490","55.7290787888792710"
"55.772641381000014","37.661018607000017","f5a96dca-0a9d-4db3-bca6-06020ebb5c0a","329","20733463","Токат","нет","null","Центральный административный округ","Красносельский район","Новорязанская улица, дом 21, строение 1","(495) 784-64-75","60","нет","37.6610186070000170","55.7726413810000140"
"55.77462542334635","37.642295986792895","5facb3a8-9533-4534-8f4c-bcabbef9216b","330","20733474","НА БРУДЕРШАФТ","нет","null","Центральный административный округ","Красносельский район","Докучаев переулок, дом 3, строение 1","(495) 975-55-58","50","нет","37.6422959867928950","55.7746254233463500"
"55.769378782079279","37.635591831555566","17fe2d2f-82dd-448b-833a-71229c37fce3","331","20733476","БОББИ ДАЗЛЕР","нет","null","Центральный административный округ","Красносельский район","Костянский переулок, дом 13","(495) 608-03-83","50","нет","37.6355918315555660","55.7693787820792790"
"55.770247464606364","37.6558953234074","4acc60b9-8663-403d-a68c-524a8362db1f","332","20733484","Кони А.Ф.","нет","null","Центральный административный округ","Красносельский район","Новая Басманная улица, дом 9, строение 1","(499) 265-78-08","30","нет","37.6558953234074000","55.7702474646063640"
"55.7833135751876","37.626446399837342","0b3a5a52-9551-4ff2-9400-59eeccf4fa94","333","20733510","Бар «Буфет (при бассейне)»","нет","null","Центральный административный округ","Мещанский район","Олимпийский проспект, дом 16, строение 2","(495) 688-60-66","4","нет","37.6264463998373420","55.7833135751875990"
"55.7598655307914","37.6214359014642","e95faad7-b3d0-4f2d-8539-54e12ca03ad2","334","20733540","Бар «Консерватория» при гостинице «Арарат Парк отель Хайят»)","нет","null","Центральный административный округ","Мещанский район","Неглинная улица, дом 4","(495) 783-12-34","50","нет","37.6214359014642000","55.7598655307914000"
"55.7598047758738","37.6214643941947","a512f9ba-beda-46f6-8657-e61e3dedc27c","335","20733541","Бар «Неглинка» (при гостинице «Арарат Парк Хаятт»)","нет","null","Центральный административный округ","Мещанский район","Неглинная улица, дом 4","(495) 783-12-34","33","нет","37.6214643941947000","55.7598047758738000"
"55.886660139000014","37.659445372999983","0ba4d804-580a-41f3-888d-29c30e9cb19e","336","20733961","БАР","нет","null","Северо-Восточный административный округ","район Северное Медведково","Широкая улица, дом 12","(499) 479-58-56","80","нет","37.6594453729999830","55.8866601390000140"
"55.863855966322078","37.701685604640787","f94c7c24-ad03-4b85-a01e-8b84fc539c65","337","20733979","КАФЕ-БАР ПРИ Г-ЦЕ СЛАВИЯ","нет","null","Северо-Восточный административный округ","Ярославский район","Ярославское шоссе, дом 44","(499) 182-28-47","85","нет","37.7016856046407870","55.8638559663220780"
"55.7518173720149","37.8199907766411","859947c4-af79-4234-b7e5-a314a81ebdd8","338","20734011","КИРГИЗИЯ","нет","null","Восточный административный округ","район Новогиреево","Зелёный проспект, дом 81","(495) 301-42-46","180","нет","37.8199907766411000","55.7518173720149000"
"55.7854403492807","37.7193972097469","2faf766c-25b4-4657-84ee-14499d5e94a0","339","20734048","КАФЕ-БАР «Тарзан»","нет","null","Восточный административный округ","район Соколиная Гора","Ткацкая улица, дом 1","(495) 962-94-30","30","нет","37.7193972097469000","55.7854403492807000"
"55.7815912613861","37.7145263181762","bb42c53a-ef2a-40f0-aa4d-0aad68058b83","340","20734074","КАФЕ-БАР «РОДНИК»","нет","null","Восточный административный округ","район Соколиная Гора","Большая Семёновская улица, дом 49, корпус 1","(495) 365-07-77","20","нет","37.7145263181762000","55.7815912613861000"
